,ECON,MUSC,BEO,PHP,APMA,MDVL,EDUC,PLME,GRMN,TAPS,PRSN,MED,CSCI,CLAS,GREK,AFRI,MPA,UNIV,ETHN,LATN,HMAN,POBS,ARCH,ARTS,HEBR,MATH,DATA,NEUR,SLAV,LANG,SAST,EGYT,BIOL,GNSS,PHIL,IAPA,ENGL,MES,ENGN,COLT,HIST,HIAA,SANS,FREN,ANTH,HNDI,KREA,RELS,CZCH,EEPS,SOC,COST,URBN,EINT,ARAB,JUDS,SWED,SIGN,STS,RUSS,PHYS,EAST,LITR,ASYR,YORU,LACA,VISA,HISP,ITAL,POLS,MGRK,CHEM,EMOW,MCM,CLPS,ENVS,TKSH,JAPN,AMST,CHIN
KREA,0.14251042470445016,0.23754834544659523,0.2482698472837607,0.22511151284110048,0.1662689380441583,0.16815041379110574,0.2576479362484453,0.19017293579721203,0.2648504910369714,0.24122268533955019,0.4218198416961564,0.19800326057399312,0.2125990796225557,0.15527852139937404,0.2004526287718262,0.17556667050850253,0.15904241311945952,0.19795459151888886,0.1842551327694858,0.20455374898285503,0.1645059227462738,0.19906847211532294,0.14946015343736566,0.16474665439066785,0.3228092634429534,0.1568728304806758,0.19734547503758218,0.2001235808368223,0.22607862018048763,0.2900792025029659,0.150900418803628,0.23455145551512638,0.20796421436352275,0.17782958739628205,0.14862557374290192,0.1902343179495397,0.22232497614894703,0.15757801494605483,0.17471811953597233,0.16922900465036195,0.16638099942489196,0.18922682313489514,0.2621267471048567,0.23805187683966425,0.1847996784137307,0.3686940302451452,0.47585854729016624,0.1607099883321698,0.28066219203174114,0.17462574127860117,0.18693852840910832,0.18161886353994272,0.1267481869319454,0.3985599484294653,0.3746004070465763,0.13681352873444902,0.3645942484339078,0.35841050172845523,0.1531059070723131,0.27263860586522654,0.16680686798878014,0.2918697530015682,0.23642608535182835,0.20834522849569717,0.4280487166510688,0.15608381781464395,0.25440965207509586,0.23272692150850263,0.20272362147135517,0.15617070874101116,0.3250582095235586,0.18344735612124935,0.1546003349202995,0.1633945829169246,0.2055996213379937,0.16676989021629746,0.3189390953630209,0.42018231227993963,0.20048543884089062,0.4261446598739851
RELS,0.15645048780826076,0.20128113876997142,0.17415068242128712,0.21104030058563542,0.15627240046165822,0.16331689526115803,0.24159051052776062,0.23521151276880267,0.22786620730025997,0.20362020258596927,0.22546234647078173,0.20891056661779175,0.16843905363190947,0.23609731514420076,0.19049514996637842,0.2250483577313371,0.18042500514408802,0.21058324458676259,0.2109619788313013,0.20306377613688914,0.21195231308637372,0.21141242336315502,0.1897509354385868,0.17411040437968486,0.2783400220099558,0.14688580609276067,0.17445969158493704,0.20254135498608167,0.1912582049219153,0.23403243851043334,0.2943678082193658,0.23324530470073318,0.2069393263825936,0.2375261703905616,0.2202271391304533,0.22595265684168492,0.23051167354198895,0.2455788092957891,0.17067809515840388,0.2265354056826334,0.23495204709244033,0.24322651792067543,0.2327151133593324,0.20887330174164967,0.24481384919108096,0.1954410442930399,0.1607099941489762,0.2606186712872889,0.2090885540362381,0.199034819142602,0.2166323120291842,0.2760464249046483,0.21262385325686892,0.20001122192954834,0.2540040309588444,0.23721237094569192,0.22762328477538363,0.21131369715879614,0.16507354675880062,0.2348618722302193,0.13488158878513934,0.2701951681056573,0.20354385361711066,0.2387501426085871,0.25346149091108316,0.17243989007845695,0.21610872142104484,0.21974343607296054,0.19890469268386163,0.20621568901964105,0.2479932408893899,0.18233044397816542,0.1590138314139188,0.1951860744269827,0.2154006958080815,0.21975701101136957,0.26064284677921357,0.21757785845785496,0.22401020472376282,0.2098650860945686
CZCH,0.1558324941193107,0.25207047364690677,0.19328742157667872,0.22357192311878546,0.18718123588667707,0.0475293560666614,0.2678831600712548,0.24896680191159248,0.28943224237965687,0.28505650837614666,0.347385427604119,0.22893937074113638,0.20111199055819282,0.20423237113781006,0.19498356016507992,0.23918892345504789,0.19307434904621915,0.19908682107925416,0.2021164678901966,0.21890509724617005,0.16090642990386714,0.24438766494044104,0.1145896629644923,0.0776658788206987,0.347630603859822,0.12621093036961445,0.17601917330175637,0.21254012637879127,0.16845156780133644,0.3244757242500782,0.2473243541483368,0.22276446494894722,0.2121394640310035,0.24933730424023592,0.16564964576158672,0.2215149234762066,0.26916635001306327,0.2771529761209552,0.20304159551554876,0.22270972042350054,0.22594060619028183,0.294794425417326,0.24811654817312956,0.2681635965961808,0.23549271683292225,0.29151820912957194,0.2806622131417195,0.20908854854868117,0.5215854421257973,0.2235324537780668,0.20924357648652334,0.23017904468967268,0.25021256394684316,0.31871314998716116,0.36133058834820986,0.19192905517734793,0.41826049238443375,0.3558204799890518,0.05591522108661593,0.34836264162070374,0.14936003267765044,0.35861261119134724,0.28111198592879294,0.24693734121198455,0.3756955961386363,0.08070485531844987,0.33115146746454033,0.27085136736489157,0.23308482656900126,0.19167515286107492,0.37160311490297315,0.17897477686261376,0.034160735466866744,0.18686562694778855,0.23454817745157264,0.23298236461622374,0.38584319353103635,0.3275863084942102,0.23388343047433105,0.3143699876964092
EEPS,0.2125810539591028,0.2133460017313641,0.2156237611325369,0.2822753658736865,0.30091906803276425,0.05202863623379103,0.26744002654302823,0.2721817761304833,0.20482648608629547,0.22049361602135745,0.23536708963561861,0.29866673689463086,0.2561587641715636,0.19076617972863533,0.1651701668475104,0.2188141209746152,0.2271753759256431,0.20589459319598974,0.16781441369577038,0.18412960919714164,0.1714260934587581,0.20075570381290855,0.13523852467299097,0.09511583100039778,0.22392950121623775,0.236917515059286,0.3137432325775513,0.289220923834204,0.18575812980074377,0.22837759897349372,0.24171149202932915,0.21783045444744714,0.30682278924960155,0.22462009477357453,0.20979351810445743,0.24843513165961623,0.2131546054899659,0.22882419441775959,0.2882874934802683,0.17322622770068047,0.21311824486247893,0.2508602148493201,0.2004084665890014,0.1870642919181606,0.2596149559322374,0.16551064610082125,0.1746257622786317,0.19903481990985136,0.22353245592897847,0.3864626016903472,0.2570321240167273,0.23201238921111716,0.2474618068763188,0.20696861342349576,0.23164598735064149,0.16354909266147175,0.21115793669152827,0.23826227107395728,0.0768101894919493,0.23311568929932738,0.2303096602310238,0.24945676723118163,0.21467811366913978,0.23893922565889264,0.2396694293083061,0.09598059598377451,0.2621311760106458,0.20697195951255376,0.17310986721167199,0.21250549779424877,0.2743456343632369,0.297063866684002,0.05043429531880454,0.16132082831816594,0.2707116230494782,0.3185053658027565,0.2196382588806695,0.20761305950914644,0.20093434493938975,0.1968675254104456
SOC,0.25788159527406007,0.21138161398878602,0.2279146631147999,0.31648248846806526,0.24095598252303566,0.0651184972725437,0.33268775183643245,0.26126745739020407,0.2227904262870632,0.2370373830997403,0.23689396396661416,0.2867864438268141,0.24647522361829552,0.20253893017546903,0.17113997665956282,0.257777069808978,0.29840884966668313,0.2778725835831406,0.2064250003439016,0.17555406721284947,0.18410012702640752,0.2180364918232394,0.1406612220010966,0.11433063693917715,0.23640124285832428,0.1718665360511359,0.293595334248474,0.2740210731393939,0.2153823774630347,0.2757747782919651,0.2845138859346632,0.18146546226388846,0.2824892644997523,0.297180099757774,0.2342698813888531,0.30625906322143587,0.24138396700132883,0.23919040930974247,0.23162207058447343,0.19997394780561006,0.24202539071128723,0.2552254814707848,0.19614253854199956,0.19608359246252058,0.2974608308396048,0.16147325046539593,0.18693853932946253,0.21663231556997356,0.20924358230908044,0.2570321270103495,0.3318148340000414,0.24699735936709247,0.29624396661583047,0.2386307408209317,0.2365307469631378,0.20238175741725195,0.2333160602272703,0.2760367722522754,0.09146315496941007,0.22564584026943527,0.16058684469216788,0.284115860431876,0.218879421453318,0.1921612665307923,0.28301156795559784,0.11098283998654647,0.2565247782801954,0.22859756156290928,0.19497406753751356,0.2788943682227924,0.29498396749106737,0.21518622253019556,0.060890764479084356,0.18107209065980662,0.2999447561307465,0.31470699872166574,0.2620476123905526,0.21100067991727534,0.23693141088644132,0.2229257528519176
COST,0.1724270417819324,0.23356294086602528,0.21453399091131156,0.2661968593529069,0.17683013886254215,0.12347730641017228,0.27723823589142554,0.28296793927438557,0.24092974763107364,0.24774557811557316,0.2349122310988605,0.26602779648965225,0.2025707979923749,0.2294712148060272,0.18596273525812043,0.24151995279690563,0.21256666435963578,0.2365245905575446,0.21282879950628966,0.19074735029566067,0.2125311021829286,0.2182220923638023,0.17320431800705507,0.16613757077526922,0.2528090920057838,0.1514481759529897,0.21532814075601184,0.27732155895115346,0.1938488126077034,0.27064055376858626,0.3604642437966836,0.21675467159150652,0.2536147430243168,0.24793507938838413,0.24639076467086043,0.24816489746727813,0.23976767001593857,0.2512828358079469,0.2037802970225438,0.21771370351287442,0.2354803525099719,0.27098674426428504,0.2452318254487451,0.2071969291978382,0.27023411167226996,0.2101912286753456,0.1816188671488177,0.28343370289947256,0.2301790409837849,0.23201239291484907,0.24699735379191792,0.35423801693337925,0.23697260003019538,0.22516222443017694,0.25707867476416546,0.2046072889445637,0.2376247277069423,0.23020859017140335,0.13971366913182365,0.23788123599469962,0.14981811492833205,0.3075639443656352,0.23406526648129025,0.2399060924416753,0.29017533651656574,0.15097814928746067,0.2601252513499548,0.22499064812185837,0.18950201752575704,0.2106120800670979,0.2957277072076168,0.20407232731996178,0.12247955358923517,0.20252814830647844,0.2765978651682169,0.2663104264878683,0.29059791896078324,0.2293242665214671,0.23800893688227612,0.25178265779293957
URBN,0.24680598975940682,0.2012144717227784,0.23043568663299083,0.28359282329208263,0.2066922151822012,0.016490699286805466,0.3169420280847056,0.250102449581027,0.23086764591945602,0.24965049629984423,0.21783363744616507,0.27559725431725385,0.22161283091553016,0.20754722525764788,0.1598191952740308,0.2775012981617914,0.30090533196460456,0.254347922578454,0.21486388409144377,0.1791982957581058,0.17355703797882363,0.22364576502423733,0.12055804235255803,0.084894312848337,0.21556687659273546,0.1596038829641078,0.2317139685153961,0.23931721892619792,0.171554926619865,0.2885010731716951,0.2950783707201481,0.18011907403318522,0.2550343669649777,0.28226216793633424,0.21445850894181057,0.3069243068455156,0.257679984820484,0.3144124835463507,0.22336974151678815,0.21093794650154277,0.25212144940160214,0.30023948022311453,0.18179995105213795,0.20877283514942974,0.2870049255058313,0.14435211261734365,0.1267481887868295,0.21262384730828357,0.25021257232874633,0.24746180812695195,0.2962439648645858,0.23697259704478912,0.43933243304491043,0.20724199018441142,0.24801066604753336,0.19507729201189553,0.22991933338344098,0.257081461250782,0.04641019145958126,0.2416845798270184,0.15204143966315314,0.309916387940757,0.24887513023594188,0.2157465879805386,0.25899835576613744,0.08156199330487886,0.2756724948468416,0.23919680716794436,0.1904595679236361,0.2851422277859905,0.2874016959965229,0.19041086155304904,0.019243271376471967,0.17463158181221303,0.2581006768663329,0.3296932190656662,0.29131326273083685,0.19123315114527942,0.2402828095034541,0.22014560836500355
EINT,0.1625151459834185,0.26058630462891114,0.2427365578711033,0.26964310800546026,0.17040553052238253,0.1555325030349195,0.36982180020804034,0.2355244094505906,0.2933019036648884,0.31694925410673025,0.4782032345732053,0.2348554688040167,0.2389132667311959,0.1826031076239555,0.24223582027480006,0.2174732060080803,0.2234473885037005,0.26488950208295137,0.22191887311193914,0.26752348951995375,0.20030689634562981,0.26054796293377874,0.1488871130288816,0.16502352375537158,0.33019821842511493,0.17333683631890875,0.2135419782716781,0.25836499214458925,0.2577500231564045,0.4526233822107315,0.20700366169746434,0.25311330418723327,0.24137153747115592,0.237114921086826,0.19190869153942913,0.25463498655396205,0.26358435483535336,0.19793336359517916,0.22309481022179065,0.19577857723370903,0.19988462767828055,0.23185325893083295,0.3009563075999419,0.2669365669911106,0.22335666564042464,0.3769484400749207,0.3985600005835295,0.20001122574036828,0.31871312018483877,0.20696862907858476,0.23863075404571227,0.2251622384517557,0.20724200766999273,0.6732598543167114,0.4285107708225648,0.15611221075394294,0.40296313911676407,0.4528119102120399,0.13564711723010986,0.29404916715892876,0.16573217576835306,0.2698937036911957,0.2863231264054775,0.23280908136318126,0.5399416064222654,0.16727901969510967,0.3015615669605525,0.2979468989157767,0.22167788824970977,0.19857790370690911,0.472570214048028,0.20424623356666416,0.14684718730859458,0.19670286199316714,0.2803488630780273,0.25516956168714733,0.3722799038514495,0.3710867613554001,0.23812587144008526,0.470315082264798
ARAB,0.15922123010687786,0.28529140849854295,0.22351992304126422,0.24316241170691555,0.2101310916938061,0.14468345339021957,0.3139916275435224,0.25682333080718917,0.33588951773616293,0.29161768226729085,0.5283800686399142,0.23749397140733589,0.2337682214497993,0.249763639487182,0.273156521702832,0.26680384884300695,0.1992100129709191,0.24463314718256393,0.24090506059361533,0.32116202357121637,0.2107485584634286,0.2815111593902111,0.18343273644926014,0.14974080791386465,0.49969781852430767,0.2018724573347506,0.21126463510348306,0.23071123991469042,0.24340350392998922,0.41846608370542526,0.2770715929745209,0.3450408225180581,0.2391554189326857,0.2495322741377048,0.20462994538014756,0.2537991515030929,0.30923911139248633,0.31118806682172273,0.2181634476713672,0.2578301814926182,0.25494020953061275,0.2917572905007227,0.35551032576606506,0.30625961519286243,0.26698000355957985,0.48040496557950974,0.3746004049769706,0.25400401698900577,0.3613305889690916,0.23164597657575672,0.23653073136258917,0.2570786618205063,0.24801066095630328,0.4285107444350918,0.5953494960611517,0.229882013427818,0.4663161002099514,0.4461491937438647,0.1311081532869139,0.37832729050635616,0.17624268681936275,0.3598562506570791,0.3077953708599563,0.3165511817464398,0.525995646086004,0.1645944218261219,0.32127203722146974,0.3405137897299772,0.26894804215631807,0.22132024511936868,0.41709005503604807,0.2286118942486378,0.13056988880077067,0.20964673754534194,0.2487480668421609,0.2454696704175264,0.4817257990439733,0.384677515613536,0.2611978471977636,0.43343610493909746
JUDS,0.1470045921711134,0.1861893951887104,0.1354629478882998,0.17281638034556637,0.1337760891521696,0.2749386377945484,0.2175890938697786,0.193480986998313,0.21837846721398088,0.1684293661595115,0.17790411454108027,0.16605107258979437,0.13862081609748317,0.2423328631468596,0.17092692300610468,0.21135390087454844,0.16123245399083114,0.20766969214633313,0.23870478587369212,0.17177470870385014,0.2445235079432684,0.20572564191055587,0.2589831166907796,0.2589585091582396,0.3215361584529833,0.12251237036341052,0.14859070033093708,0.1557374967571346,0.17202186479267695,0.2012526017303268,0.23199445250562378,0.20533551675422737,0.18393417074629623,0.23071854292319563,0.18050932189818317,0.2150476095619659,0.21691507090453552,0.2710395626232235,0.14120919336947546,0.24919900963964955,0.25237420369046265,0.21324731163741484,0.18329801839879817,0.19715108564834938,0.22213246418956528,0.14761321913037034,0.13681354321522154,0.23721237728148362,0.19192906169983973,0.1635490959998659,0.20238176440197225,0.20460729010009357,0.19507730814576563,0.15611220982262036,0.22988203141182936,0.291827131165085,0.19043201435771254,0.19955600237266885,0.2612168426461317,0.22672375942144726,0.11221598043507483,0.24520143507106695,0.16019457012097305,0.21041367962283808,0.20694735839411063,0.2554997681259334,0.1825742546254139,0.22179486438896984,0.20587377197857404,0.20746219951877815,0.18702194758225232,0.1722017318071962,0.266555876340135,0.2289395832535903,0.1693522660452708,0.19220437551940983,0.22359159420140914,0.196801054966636,0.2343339081048557,0.16798713470676116
SWED,0.17488253238241605,0.2821045516110543,0.23472603410482407,0.2506441819564541,0.23349972017282664,0.12330782134085894,0.3144332167274993,0.28824638202786446,0.3714041555566447,0.30040509592741726,0.5274847547213236,0.2412812743335962,0.26071683032793946,0.22506356488780252,0.3033169304641585,0.24743823620786026,0.17793657234869895,0.24839124232530593,0.2363641176904951,0.3363709303239981,0.18938204805336653,0.2800521658360958,0.15772700517931404,0.11507702097296713,0.4850640669465065,0.19896000970832325,0.2334940701723099,0.26973549312410444,0.2675782553851604,0.4039023319880168,0.22943867955889022,0.30577252712100744,0.2453818052767887,0.2470682761990107,0.1989367394708097,0.2313777426801001,0.3171037715878718,0.24159476586750575,0.2160932277598657,0.2483380458184651,0.22476688441862394,0.26781105769700125,0.3843495858212312,0.33086895253509285,0.25900974650031483,0.4457329273223877,0.36459429065386456,0.22762330819149407,0.41826048493385315,0.21115795256836073,0.2333160862326622,0.23762475916494927,0.22991934977471828,0.40296316519379616,0.4663161560893059,0.19043204353915322,0.6332538723945618,0.4279738932847977,0.11543293613940478,0.3992356222800233,0.19896755679510533,0.33729070564731956,0.32762355771329665,0.29357046944399673,0.5439503689606985,0.14382219522331768,0.3420552365157915,0.34196064034194656,0.3016124853434471,0.19115908361204406,0.44115505144000056,0.1989595877992756,0.10480952430516481,0.20446254781810408,0.2779078209264712,0.22482619913561003,0.46926006823778155,0.3897482745349407,0.2613143488609542,0.42470179178885054
SIGN,0.1973697546152291,0.2769238203026665,0.2608644299209118,0.2819594650054443,0.21840233124012864,0.10455786967067979,0.342611381893271,0.2450382612645626,0.29070551931148486,0.3139322363268584,0.47631320158640544,0.25906860738992693,0.26341042414025057,0.1979384000022297,0.2423774926069503,0.24612025151528963,0.22800400594249368,0.26220798775553705,0.232603350601026,0.27988093649347623,0.18886834261187863,0.26690807298570873,0.13755908697802463,0.11578697555698453,0.4046341965595881,0.17396666214124046,0.25834559299051757,0.2864065904170275,0.193889761219422,0.44485228657722475,0.24774052671023777,0.2688730167225003,0.272011586300892,0.27207449307808507,0.21546240151673554,0.2658842925913632,0.2923218214352216,0.2411001890897751,0.2384289786727591,0.2100562944708924,0.22259795566651602,0.25750098068659244,0.3173238279297948,0.27897511480997006,0.27047242155561274,0.4139626681804657,0.358410507440567,0.21131370054196794,0.35582047179341314,0.23826226349920035,0.2760367645495213,0.23020860174049934,0.2570814810693264,0.45281188040971754,0.446149205416441,0.19955601015438637,0.4279738515615463,0.58992038667202,0.09774961215560324,0.3118549853224646,0.16944635372143238,0.31960983173921703,0.3136766237993207,0.2606067460651199,0.5265471319357554,0.12890367038512174,0.34073157057813974,0.31064899371598254,0.23533112495564498,0.2297616385043982,0.42048775374889374,0.22369754049817428,0.08962281834101303,0.19569750818921158,0.30381707912141626,0.27305390812190516,0.3730787833034992,0.35991114780306815,0.2573285221340484,0.43555572096790585
STS,0.043768979885348454,0.17275070538574558,0.16086438422091306,0.11783874437831689,0.0647683530014758,0.7692640642644619,0.13593484708534528,0.10460981524156523,0.10581359343493768,0.13357473278167892,0.14620016856739917,0.09929432924778667,0.07635472874694897,0.20005646903612484,0.11653659513807119,0.0803675234089208,0.04356751377621549,0.08623701611009892,0.28451181113015905,0.08828437119082082,0.3775280985729619,0.19216218856238992,0.5101749445884948,0.6538086277246475,0.14259762547638577,0.07176521353797977,0.08065136783930939,0.10416014741075252,0.2434028362001603,0.06736010231155282,0.05388397541329531,0.12722060313802405,0.1377096185011079,0.07657264477949446,0.04448651682975469,0.08171260509807325,0.10462705854157803,0.16659629430796485,0.08768714667392427,0.23703882607320945,0.18687215225636164,0.09651311041977208,0.12368083400748824,0.1365595502477178,0.13858231627755463,0.12895762756932524,0.15310592369060033,0.1650735488391751,0.055915210986859164,0.0768101864532322,0.09146315666213363,0.13971367392950923,0.04641019704780773,0.1356471123290248,0.13110816087767793,0.26121684221361646,0.11543290237896142,0.09774961669463664,0.6829681607834346,0.11660789696867471,0.08429799137791269,0.06490520663883216,0.07154081098386086,0.10148013497382635,0.13325946393112342,0.6202093756257314,0.11521533903198912,0.15550642435070283,0.19265532986716538,0.0775099807930083,0.07160919153204304,0.13612555760037676,0.7625413676169479,0.352639831291483,0.06804776663682291,0.08837656854164033,0.09867570230024285,0.1898515193699859,0.2547155097691757,0.12645790968007142
RUSS,0.16764001857453828,0.2426801158658833,0.20413281409577885,0.21111384666026892,0.20767728323766657,0.10947554386141496,0.253827800849076,0.24540666898246855,0.32618659995728094,0.2502220115175111,0.37723664047591615,0.21181424326178702,0.20223407071354665,0.2614267616615519,0.2682456612352381,0.2568763659885412,0.18587472798218105,0.20501353430180727,0.2165493241650379,0.3142988788697756,0.19212647306514682,0.2578549779634076,0.1592441394500959,0.12949131767011499,0.38288780953735113,0.1778839501063532,0.1890753249955279,0.23080850982146298,0.26973611765512917,0.31210589984601195,0.24777018600566822,0.3058093895035034,0.22841262260103928,0.2609521758553761,0.2182986495360224,0.24880335644460996,0.30835782095677816,0.2721218297911155,0.20100627135370658,0.2756357324924229,0.25262787327361824,0.28551056787803875,0.3440298846584152,0.29291429344254233,0.25756632539987484,0.3218264134092764,0.27263861829697184,0.23486187497818245,0.3483626334927976,0.2331156957850719,0.2256458392322806,0.23788123457419752,0.24168459514409982,0.29404917012222787,0.3783273017457263,0.22672375750882584,0.39923558705909684,0.3118549883704294,0.11660789904576219,0.4717600017721797,0.17004633652321485,0.3462153996799977,0.2752449710739334,0.2670355708493541,0.3431357504291968,0.14364711660009838,0.27779836104188865,0.2976802807280758,0.2667438620579318,0.22308424884045028,0.34626085179095917,0.2195383249788251,0.1018098889596083,0.19789146937622556,0.23894131675993732,0.22418689896308241,0.3735702027376233,0.2972010196736929,0.25110234693795175,0.31384483988808054
PHYS,0.15697419267063478,0.1628141256299164,0.16425917236832902,0.2039062595007351,0.2744597600388536,0.07633042681161896,0.18914239634641303,0.21467355547472836,0.16807305522063481,0.16824822353792843,0.17701607124879956,0.22412578566838057,0.20179129309852847,0.13199376697785087,0.1487337540378968,0.14739433225963694,0.14117997486199602,0.12201941456762143,0.1242848435323131,0.15503202331873278,0.1240099939429051,0.1338859824760817,0.10212949821611356,0.08786172098107636,0.1785558543431883,0.26528057641116903,0.22797279373463245,0.23355570477755883,0.15716042773177227,0.1304328647783647,0.12468770950566978,0.15992796272582685,0.21566231663281166,0.15058104974432635,0.1680835311190691,0.1563644690784713,0.14627071241919445,0.1302669201891071,0.23488054684359458,0.1243131468694524,0.13064673536846222,0.1515948479370165,0.1581890851581314,0.16247806292104847,0.16291929015755438,0.14064515749365092,0.16680686640747203,0.1348815817640125,0.14936003611655904,0.23030965702198003,0.16058683982348212,0.14981810874874807,0.15204142913129182,0.16573214957956225,0.1762426838701746,0.11221596901945304,0.19896753909997641,0.1694463586397469,0.08429798671523167,0.1700463223544119,0.29686785339242827,0.14948026986632612,0.16296726107959533,0.16976328844204544,0.17693339075582723,0.08783589547679115,0.19451101421064737,0.14396172766284454,0.1257326419805199,0.13223333513131366,0.19747466477192938,0.2490880744288648,0.07286240086832549,0.11879127151301225,0.1917634396844713,0.16835400737866404,0.1655265576392412,0.16343035600427538,0.14243076132011387,0.1621810347058012
EAST,0.21704846364094732,0.23920985588948598,0.18032276870217173,0.24734173724623765,0.19024708634377782,0.041310818676265626,0.31063799141476667,0.2577374270185828,0.29846078402243575,0.25676527618052203,0.3165679356704156,0.2505337380862329,0.21831736096172474,0.2714759338895029,0.2139496667017132,0.28658624645216085,0.2437622430443298,0.26975304940715433,0.25583350917648723,0.22884730312992663,0.19924546953998581,0.2505515913748968,0.1434612783582541,0.09518798774224704,0.3457355160887043,0.1519129694947465,0.21865743475500493,0.23189941801515837,0.16377075581597939,0.3491685011734565,0.37238566803612877,0.26209407957139774,0.24034343027870744,0.3195647432159883,0.23854471773054683,0.3092860547658347,0.29994704694934404,0.3386497314287616,0.21012606773085793,0.271240878834024,0.3040722228366035,0.32828335565557754,0.26866034688282525,0.25839320999900034,0.3085266704520342,0.26995676402002566,0.2918697634401421,0.2701951585628677,0.3586126063019037,0.2494567638066309,0.28411585097536984,0.3075639317087027,0.30991639029234647,0.2698936843080446,0.35985626381201047,0.2452014240544587,0.3372906604781747,0.3196098211221397,0.06490520566057967,0.3462153793059935,0.14948027947873924,0.4759034844736258,0.26118024868774226,0.27824211272915517,0.36995366665845114,0.09657855597344259,0.2947692944992172,0.2839485417357399,0.23486150505679967,0.27575797698578647,0.35408726716414096,0.194154292002221,0.03538792403051047,0.20046853103516604,0.272827975353787,0.296127573498303,0.3955124796368182,0.32291662525385617,0.27038452186222156,0.33980607906622545
LITR,0.1558631284989501,0.25159008857130466,0.26129624805516666,0.22527868572473464,0.1743150204556058,0.05956474406185508,0.26249099140181703,0.25582586672195856,0.26755297754955276,0.2941759446517875,0.30624167706679417,0.2202144267266461,0.22321567317263366,0.19428570959559968,0.22303173794212786,0.2394381078285087,0.19860659101137168,0.22441998866697152,0.18891669664945868,0.26836735496435454,0.1734324765976228,0.23056997202460963,0.11108461307267373,0.09785017674323171,0.2973256423379536,0.15276309929181342,0.18178719184102698,0.23833876284611466,0.18994296799862273,0.29054858367200254,0.22305908154932752,0.22884502386657038,0.23207018960582493,0.2391491991459814,0.21426844583348267,0.22191466135145338,0.314330843981839,0.21832406629054316,0.21312549241153136,0.2278054094814545,0.19820470148100852,0.2711388927872146,0.2572960961118547,0.2647426518052816,0.2318828102237707,0.2687627506752809,0.23642609298371503,0.20354385736652875,0.28111198391092734,0.21467812002535475,0.2188794184739614,0.2340652729973864,0.2488751305287911,0.28632311415341166,0.3077953887965392,0.16019456822052885,0.32762351168526543,0.3136766256081561,0.07154081091017966,0.27524497197009623,0.16296726317895163,0.26118025021989727,0.3623190566389398,0.2201173060806468,0.3407266930297569,0.09766585634708898,0.34720638556684846,0.26552329245768175,0.20804702312184067,0.19159589109898187,0.33589103183812563,0.19924964681990578,0.05791096346967,0.17744159948340793,0.23688307451159515,0.23407058522755664,0.29176472689542504,0.2567671729505269,0.23234952913561654,0.2980454505480353
ASYR,0.1495062287990985,0.21314093837120002,0.18109993810455005,0.19797827116914535,0.19142106856948646,0.09447231576147412,0.23116666328793542,0.22967178964366516,0.2535051489969538,0.20919360146295124,0.31498418789770866,0.2051943031702346,0.18819669369444222,0.2639115751912219,0.26099233847344294,0.21405760735149817,0.14901830110078054,0.17626900126536688,0.17928649873162308,0.27925141828082917,0.18082150511671438,0.2081104819305862,0.16264093448286207,0.10507168591332931,0.33277907439817983,0.17770207143797906,0.2103933019330725,0.21501391284161797,0.22166972243899685,0.2851240001618862,0.2293074628160823,0.34168656596901,0.21530274392158327,0.21303615684453875,0.20119749154973154,0.20112210890470628,0.2371917777543501,0.245284243508996,0.1808832657702085,0.21373590418887842,0.22767415307987482,0.25545273632579074,0.3024650141532119,0.2263364180120536,0.2574980980308695,0.26728838235139846,0.20834525239964327,0.2387501374100886,0.2469373665129145,0.23893922447995652,0.1921612549519453,0.23990608446075823,0.2157465923577547,0.23280908291538557,0.3165511942675544,0.2104136704130926,0.29357046199341613,0.26060674445082743,0.10148013507763,0.26703556686124735,0.16976328962715342,0.27824212385651964,0.22011731075235055,0.3340375469096245,0.3032072327203221,0.1159289043437009,0.20680625460690993,0.22831792803128448,0.20723578818769267,0.16884003211972395,0.29500599758078655,0.19526565265636342,0.08692779832636005,0.1582461913309644,0.2232242775340141,0.20541185054868932,0.29915189132249603,0.22837431182463963,0.21035356497547278,0.24655467237434572
