,EINT,UNIV,EEPS,RELS,ENVS,HMAN,CLAS,HISP,ARAB,ECON,HIST,CZCH,CLPS,URBN,JAPN,PHIL,CHEM,EMOW,MGRK,EAST,JUDS,BEO,MES,POBS,ETHN,SAST,ENGL,VISA,ENGN,GREK,EGYT,SANS,COLT,PRSN,COST,MDVL,PHYS,ASYR,FREN,DATA,APMA,LATN,SIGN,KREA,SOC,ITAL,GRMN,TAPS,ANTH,MED,HIAA,EDUC,ARTS,LACA,MPA,AMST,STS,IAPA,CHIN,SWED,NEUR,MATH,HNDI,CSCI,LITR,MCM,AFRI,TKSH,RUSS,MUSC,HEBR,PLME,YORU,LANG,PHP,ARCH,BIOL,GNSS,POLS,SLAV
GRMN,0.2932655924842471,0.2307785331803773,0.2048321052038907,0.2265355238720538,0.2194622350506096,0.17903004468930053,0.22630406183115087,0.27761626566146536,0.3360219481918547,0.18264432351425933,0.2314804516559543,0.28950784856542233,0.2485359733558393,0.2308312840804103,0.27586900940431014,0.24608062579651319,0.22436295605677908,0.09595675503147677,0.32365418172308374,0.2983377885643027,0.21820484866356113,0.20987689569592477,0.2242038294634953,0.23833115637151442,0.20236665873588727,0.23000284342640112,0.29276767168707685,0.25841577009029887,0.19280387847866667,0.25761048192673897,0.2720584625416132,0.29794800475642585,0.24541094569941294,0.3370910972829849,0.24081870195303093,0.10146664908340124,0.16775223832422245,0.25358146194752956,0.29051707888332506,0.2107230588815929,0.19499678765284362,0.2814683378028658,0.29087311948339145,0.2647289284985394,0.22261791362575573,0.25472223049651443,0.34788625937792295,0.24596784064463978,0.24428228219153453,0.2214961917272636,0.26369576903954245,0.26777710344631694,0.11554894897022418,0.12976388127135935,0.18320153114452425,0.23479109876342127,0.10643354504151294,0.23291003470276048,0.29675070933465447,0.3715607610841592,0.2425768358821404,0.1805869258372758,0.31451177497704824,0.20664912359366705,0.267876266324326,0.18302647434439978,0.2513596155660705,0.33574932399205865,0.3261166500923974,0.23223700614178877,0.3354573276130453,0.22405082308169869,0.3593665791882409,0.29811202450877144,0.22637529604251988,0.1437531033261413,0.226211878169218,0.25930277524989037,0.21041956300656794,0.25152891860454385
TAPS,0.3176155685238084,0.23640229046328126,0.2211730741595137,0.20202741045226638,0.2472089450191833,0.19761217615944457,0.19280565800351174,0.25958513287672386,0.2926640358126285,0.17367451528086494,0.2095024436369911,0.28624492300358334,0.24801264403353132,0.2509249429007023,0.2439697989645148,0.1912541497316525,0.22329616953708314,0.13486968953585782,0.3333499376412614,0.2579330600975129,0.16926459628542068,0.2801988294006002,0.2254767148640433,0.22775912811433943,0.21238603827196686,0.22967601699704365,0.2594989223562705,0.34591655469651994,0.23457119020583508,0.2037587827764496,0.20822256154863428,0.24647494876178355,0.20995336380711732,0.2983750836784337,0.24856237285887156,0.13461914726765975,0.16891827636331852,0.20992446785751528,0.23679591184133525,0.19338107671046972,0.18552217544436053,0.231744547373698,0.31554139157643124,0.2420293010175735,0.2381947575779999,0.220047425637283,0.24596783711801354,0.34886782186498666,0.24160236641965369,0.25792610184933956,0.27515188137776186,0.2953378464260619,0.17444529562537578,0.16106080013487029,0.2138679254536365,0.2467597131683587,0.13649669570941186,0.23462268125390098,0.2814096455474948,0.3019343144830544,0.26363414197670754,0.14786408021135716,0.2691067930843149,0.23642413233122758,0.294809581643887,0.21349942718358253,0.240915484918494,0.2990933227576125,0.251325619543122,0.28668415176541207,0.247666254459063,0.24866751190845152,0.3542165264588635,0.28607918454498865,0.24960815303725464,0.1600993146102671,0.2603895564940947,0.23313339442002023,0.1957935147608646,0.231238565466693
ANTH,0.22335665384964207,0.24589176546089733,0.25965997033513133,0.24319745846984223,0.2926843639691184,0.2051689010081762,0.24064767114805494,0.24011043080563838,0.2667964559782726,0.21749050115210997,0.25906342114615816,0.23549271300614166,0.28714991155767594,0.2870049329868589,0.230285185491308,0.2381119760651237,0.22287146252355447,0.11925953681045126,0.30830180026853504,0.3083419033243375,0.22178000344150564,0.2105546854961759,0.26843310474680787,0.23888469127413708,0.23613159199706102,0.29008333562044325,0.2545954039970533,0.26494308758201024,0.2185335987671891,0.2008508218082442,0.23957854726488112,0.23548440998081818,0.23392650806829754,0.26437226227787125,0.27023411593917346,0.1215459717498631,0.16297446931661586,0.2574981060829292,0.21905204077086085,0.2488066059584992,0.2134250765775006,0.21515659977031204,0.2706438894926881,0.18479969610040212,0.29744638226435177,0.21583852438769108,0.24428228478010525,0.24160236986665287,0.31941517044681056,0.28148501416166816,0.28501428161208514,0.3039994991493451,0.15506754172189782,0.15726941123573088,0.25079170605018497,0.262722076028828,0.13978335316705331,0.2791230766184822,0.2222490834653314,0.2590097224292083,0.2661394686692466,0.168467285233016,0.18601744558948738,0.21895545941233652,0.2315953896191247,0.2052984275577847,0.26885027595966926,0.29671450194138554,0.25756632278731423,0.22277413624322387,0.25147169512402046,0.2537051954577303,0.3014505227279459,0.2868414211890891,0.2777632740651917,0.18567502237319086,0.27597341774027356,0.285894499747401,0.2490204080192163,0.23736122264188483
MED,0.2349330096738413,0.25233003858476877,0.2985821142914661,0.20679062446094273,0.31343552803709396,0.1677821971647063,0.18593594424633517,0.21422534923082875,0.23703817923475679,0.22967918972650692,0.21368767791071083,0.228803502721712,0.3177881922771816,0.27559248633682726,0.21919379147002474,0.20758498297957703,0.2810334655690693,0.0738713035583801,0.31491311887279155,0.25016427765367555,0.16558459860583147,0.26687269354239107,0.22494414527567902,0.20390038609621114,0.1900400442431592,0.25511544841740813,0.20960770540405066,0.278310799849746,0.29172878480489434,0.1720522105305766,0.18803871200628539,0.1826170300482772,0.17334070301925142,0.24842069471875827,0.2659547667743431,0.07495260672403674,0.22489973488589748,0.20518456257899137,0.18803154941109823,0.3116750229522586,0.2498154715458906,0.16602276504605207,0.2596812136843801,0.1980188237968832,0.28680948773040793,0.17028495122615891,0.22149619450238311,0.25792610338931826,0.28148500543738453,0.4294490504617754,0.2564516124554683,0.32451945790892534,0.13106923303566873,0.11478700657622913,0.27440779109019786,0.22887352941349703,0.10077252181855818,0.28180268325947205,0.23011259968082107,0.24099136404693128,0.3555127043565735,0.19143573955436957,0.1619293407164514,0.27103124582496463,0.22023042331423817,0.17998357368243456,0.2406929307779093,0.27759563591331243,0.21181881608420305,0.2160710168258649,0.2090419577124218,0.35582593977451327,0.2787628771116336,0.254032671948274,0.3712763146921476,0.1392373678361764,0.37678903795206287,0.24620805726153777,0.23376633775420486,0.21627686414091538
HIAA,0.22800964139703964,0.23152558206253357,0.2544949780448437,0.24229919257038443,0.271203539683933,0.1906746251154038,0.25107644256206696,0.2631372466244008,0.2901397933050789,0.18625078405361434,0.26189274876096436,0.29334061300835096,0.24773451933541155,0.30279072735685153,0.22269465607666486,0.21866798893309425,0.21036278390078791,0.07315202019485421,0.31378831845783706,0.3296326394617633,0.21361724685670602,0.22008220996405628,0.30381423078880115,0.23771892054900265,0.2141530736541451,0.2932170031836767,0.27441622797813026,0.3313726257745146,0.21755126009756912,0.2045148915987722,0.26235409149887495,0.22264371844646227,0.24511812172441755,0.25544165704097294,0.2705502006814007,0.07390573773674888,0.15194561465429393,0.25853393145476106,0.241415316019331,0.19374793833436293,0.17887909936681765,0.23119144547554488,0.2539539813491944,0.18401788087165286,0.25468130263029415,0.22944180890864532,0.26369576670644157,0.2751518855206191,0.2850142779512549,0.2564516183693667,0.3635862562025816,0.2793811581588809,0.12363558316546669,0.1199909214387841,0.22004207112776064,0.2555421624471441,0.09662392011080266,0.2631329144808062,0.22340972329749986,0.2668568148604921,0.23474794214994119,0.16151013726331934,0.212206588927153,0.21398095803038633,0.2692348814231704,0.19897252739994478,0.2666606305873629,0.31847893211336153,0.2880583502797305,0.24036488547865595,0.2557700050004699,0.26073354074043464,0.2876051912705104,0.27416304844590994,0.24660185166008586,0.161909098190482,0.24444931657813565,0.27376274084714286,0.22484875299578416,0.1980355805297894
EDUC,0.3698234523100586,0.31203335640060814,0.2675093387896639,0.2381323008921754,0.33655878954088353,0.20634606874930264,0.2142600981515058,0.2778005838702559,0.3137561400988321,0.25576254768992013,0.2555629568443441,0.2679151301111641,0.3187949211311856,0.31692410864192866,0.2725501567346108,0.23877062769004562,0.23897119281167642,0.11839348279579721,0.37467761692944274,0.3103449840243135,0.21698424505704114,0.27822245726811473,0.2632503823900201,0.2519235225096073,0.24575934260058996,0.286614809465122,0.26938358689153685,0.3096178326486279,0.2588283669915282,0.20698722824939372,0.2247072847783512,0.23817783064107229,0.21657703240023168,0.3141433323423068,0.2772198833402075,0.12046067518506255,0.18892702796777452,0.23112141433032765,0.23209439092904502,0.30276826740290713,0.23071034162013276,0.2069057488912634,0.3426741931266312,0.2576504198127779,0.3326104815309467,0.21595584489778025,0.26777709919037157,0.2953378417108727,0.30399948830419254,0.3245194520094785,0.2793811529524145,0.4356341783610312,0.1668092615372533,0.15844946602964857,0.3249609140687269,0.27445003756922237,0.13656561066618145,0.32936615550377235,0.31148615920402367,0.31441217455370674,0.30684299144476396,0.18951217508907678,0.22810468144457915,0.2788114923628973,0.26215922612296794,0.2106977963225708,0.2762150287447921,0.35342104565753635,0.2538318621278609,0.24772420175998228,0.2951663625587163,0.27843463515070666,0.38083791998268546,0.36965701921746646,0.34429045511456063,0.18044644528347598,0.3093398261684531,0.2884734448342552,0.28681407110925206,0.26366554026427713
ARTS,0.16502351202070714,0.12391313928179443,0.09516914572866102,0.17158732369474214,0.12506085771490774,0.40990540044003865,0.20486094354203455,0.19308676150120685,0.14817632668030759,0.05330674569845071,0.19346977226259943,0.07766587327932939,0.08684092464391142,0.08489433311391621,0.18410092059522867,0.058498765759170054,0.14918731335912727,0.7319391716094245,0.09884271513670682,0.09513222946843598,0.2574515657628783,0.20807230055332185,0.1905951017247779,0.2217351148155733,0.2888106226510856,0.07831131189263292,0.11694354095593645,0.1536471282045924,0.11927730207021679,0.11582165559132894,0.12102018377821272,0.13512571305036544,0.24132601473524812,0.14506892412900924,0.16613757378137153,0.733222477324307,0.0882583664432168,0.1050716841360554,0.14169115850857147,0.08861407062038779,0.07258031258446186,0.09591089642739721,0.11762273464351893,0.16474668240795529,0.11436475959033347,0.1929614487569779,0.11554894089876186,0.17444530039056375,0.15506753716199922,0.13106924417894333,0.12363558813073748,0.1668092727612961,0.60725871399045,0.6029246010172825,0.07510842172661797,0.2686130257620615,0.6510952904915962,0.10968088367614352,0.14422942474484443,0.11507697775959966,0.13188746323809028,0.06790595665833363,0.14074815049767495,0.1064905850135648,0.09792426938242796,0.356335969016319,0.10418376949354552,0.12735395352356135,0.12949131807227704,0.19999851344909986,0.14421138316392898,0.08924811743199824,0.14848024944464366,0.10080184728528062,0.14052654569521938,0.4859539996692911,0.16133908663273985,0.09829194830963386,0.09897775277714518,0.2784970144430796
LACA,0.16742013311849382,0.1105673706192577,0.09550986077018299,0.1721562169981646,0.11372088531250536,0.390132867521084,0.21084742011015498,0.20501969563633415,0.1656811679909941,0.06040840662757468,0.19829378530037442,0.08289711482864685,0.08816687181595516,0.08034463923466273,0.20576063100881398,0.06124131752130313,0.14103329132451672,0.6966607712505736,0.10980178375656788,0.09905468581555163,0.2552614107608936,0.16928537155573184,0.18403899122175382,0.23103036123722392,0.291632594625326,0.08251995600409458,0.12860107979824822,0.13934237402985797,0.10300697798207041,0.13173810590872478,0.14140861058265913,0.1479478021347338,0.24537440119791656,0.17437730852164263,0.15183488844299026,0.699080751187583,0.08894883736099403,0.11700463569330044,0.15838862811404272,0.0831191163095168,0.07664641198425454,0.12925761858715193,0.13236823463334868,0.15859920220871448,0.11097781748444997,0.2058648512204117,0.12976388342710388,0.16106079931554645,0.1572694092428169,0.1147870091998275,0.11999092264734941,0.1584494770545192,0.6029245811968278,0.5704521513397914,0.06618619534031799,0.2634298493508039,0.6183578160696741,0.10894195704805365,0.15086200333749636,0.15011225533313477,0.12170713052207317,0.08160175887553975,0.1483928930491973,0.09178159577621664,0.09983490077623476,0.34092418793210943,0.11230256553227708,0.13265907717092584,0.14724038568718004,0.18820909969925306,0.16077309987720692,0.09183410090358499,0.1683665655999102,0.12022034344303174,0.13092947241544722,0.4671351640824324,0.1511900922406025,0.09948044658626597,0.09709345299710533,0.25308070252410686
MPA,0.22342593965586274,0.2581709813687485,0.2273018854448483,0.1780344523457946,0.3096901637280271,0.13112604253065002,0.16179468492778984,0.1899175055729061,0.19940058038725209,0.2552657958336881,0.20101991325489935,0.19294324353104458,0.2642709143696861,0.30097083902917804,0.16795588514301926,0.2106129392418079,0.18267624757071543,0.014332015585109945,0.2701277101971209,0.24308252813934814,0.1606067406162361,0.21990658590337261,0.21204499296145513,0.16864749630935527,0.17580875781312075,0.2540368541809065,0.20490307962736923,0.2389664138586301,0.21551890170008275,0.13563951423857362,0.13522926409107944,0.13872017788235097,0.1583699299669769,0.18340427080790203,0.21233694866435446,0.012140854688732359,0.1414122578505194,0.14899008286496004,0.15529905932101729,0.2630988458776847,0.2041926761022444,0.13201354652784567,0.22772616673260926,0.1591023283583733,0.29828133892267944,0.15243347387787742,0.18320152455098218,0.21386791677083536,0.2507916924272043,0.27440778181888165,0.2200420648425918,0.3249609083065699,0.07510841716080904,0.0661861926420944,0.3328966206821956,0.1971276093079607,0.044825677535174274,0.30920262447519536,0.19123902193581063,0.17759533629287033,0.2338035872457549,0.14213543391312916,0.1336811249051243,0.23596643266811565,0.19787045935168862,0.1442981367609148,0.22461836679935138,0.23932810886995867,0.18572438546847975,0.17064495151409775,0.18459328295818217,0.23698056067029635,0.22135913834208623,0.25679088979959486,0.30753976664630384,0.09288454389362596,0.24532444977304052,0.2627962870523334,0.2889566084639827,0.1652927233837545
AMST,0.23679785543378998,0.2233249393432956,0.19950088888430698,0.22146768367547467,0.23955367942538355,0.25465673839743375,0.2316631712805178,0.24659420090298564,0.25926869246342504,0.1685416403487457,0.24545196307799208,0.23257472245592348,0.22389474454152578,0.23937995421719996,0.2433882888976207,0.18490524822499285,0.20021072203493248,0.26519991310371493,0.2697300890064303,0.268744501087256,0.2339992011608223,0.22446370549757588,0.252796311908059,0.23805085051895855,0.2567522381033688,0.2328571944917187,0.24593918755396965,0.27209546636711635,0.19227210047383533,0.18412092791379805,0.21622134188556688,0.21230228129998907,0.24501679507898627,0.2580670890074672,0.23595530508043014,0.26939212790262473,0.14188572560072915,0.20884759180909948,0.22234109567456833,0.19837347053962343,0.16976162811407366,0.1994002513462921,0.2559325602455461,0.19891426613197682,0.23571271025657625,0.22436611434269876,0.2347910935167113,0.24675970568823197,0.2627220663705163,0.22887352694351065,0.25554215598639496,0.27445003601689705,0.2686130146971567,0.2634298456893419,0.19712761391936975,0.27274406738598655,0.25857385736585287,0.23637862669874532,0.22753265596866767,0.25911249378894236,0.22741006353964158,0.14216903419053945,0.19488864510141787,0.19997732417127853,0.22890542385286164,0.2539832779727895,0.2421555409320187,0.2683108343376203,0.2498449391095018,0.23516862046871218,0.25580975146475415,0.21887168545500502,0.2945749931935723,0.25212633559572784,0.2307601023109503,0.25068997279775546,0.23733369792795347,0.23826514363767956,0.21220996690421856,0.23657717143271303
STS,0.13593383817575297,0.08688893795001487,0.07785543053786134,0.16370763921252693,0.08952450717589562,0.4116048173588915,0.20635436864721024,0.16975826465236415,0.12960209554204574,0.04474633293392218,0.18622921250797558,0.05706524011344673,0.06976399137895627,0.047853432524388125,0.18929838915236102,0.04539893663673399,0.13379389964335298,0.7605663104345556,0.07285934526022547,0.06611113481351193,0.25989602807439277,0.16104695133100716,0.1667036902344523,0.21492207795892443,0.2842891652401996,0.05517833139542695,0.10557743381649891,0.11599390687029798,0.08849092395941155,0.1170115813095039,0.12728444234449138,0.12349662206306829,0.23679698981216488,0.14687070915969005,0.1406693120586203,0.7658552903786842,0.0847850607708395,0.10144905837871628,0.13650403192284732,0.08062195224651637,0.06459357793723773,0.09811330003550467,0.10048385279921768,0.15278533122772908,0.09318277285858177,0.1923926952003967,0.10643353887928322,0.1364966939351595,0.13978334804929493,0.10077252244063391,0.09662392109412085,0.13656561561452743,0.6510952749313452,0.618357818260938,0.04482568149784735,0.25857386092052137,0.6767183871340106,0.08427844174904252,0.12594971952832534,0.11467170796524255,0.10586224404492009,0.07204508184210971,0.12799126101323427,0.0761527630591773,0.07281032524110108,0.3520405794432535,0.08147938639851487,0.09828881107208032,0.11717827300964974,0.17299676975979936,0.14177810831560603,0.07261090475815132,0.13002607404676259,0.0695558843903371,0.11888681757367059,0.5032958389143758,0.1386027146153756,0.06779995133342126,0.07828757178328431,0.24385293131359878
IAPA,0.25317465446035686,0.2760159425495658,0.24794982883551192,0.22524672478058014,0.32297878367373617,0.17699949689783048,0.21694591988794676,0.23216291913216563,0.25428430535571855,0.2535180630545196,0.26194627805555387,0.22046381521310346,0.27642896084809876,0.3071126676518664,0.21167079996327326,0.23971337028754836,0.2109633442135048,0.05657381971324202,0.2993436762209361,0.3093880777826901,0.21534355071155545,0.229458127929441,0.26735480755624375,0.20835561835832403,0.2171845461789561,0.30336254665668266,0.24664223369346677,0.2555264227979722,0.22235062925451543,0.17811591622315368,0.19352452003093074,0.19324039288161052,0.20636104085630025,0.23998496803041133,0.2487014235247679,0.05632628354768105,0.15690991034648807,0.20146017976286304,0.20584002901563914,0.2479654267798954,0.20616903255303928,0.18762760902141704,0.2648592222792407,0.1898884438245053,0.30693782170934497,0.1988716288247722,0.2329100291479133,0.2346226833348496,0.2791230734422157,0.2818026827650101,0.26313291671662276,0.3293661628070357,0.10968088316488624,0.10894195528114642,0.30920262724199954,0.23637863497605013,0.08427843805553012,0.3362703086883251,0.22559882253117394,0.23172268791434666,0.2498309282590829,0.16070880027261106,0.16916751811901728,0.22960846540493035,0.2213357494682121,0.1828462744113926,0.2663330389537524,0.284163309323291,0.2487952758450719,0.21051358758606714,0.24542527575977147,0.2672099753076004,0.26397344410522944,0.29113174941287273,0.2984087452051447,0.1442752258154845,0.27173217451820236,0.3003287189688611,0.3089128549350825,0.196250480021667
CHIN,0.4546553835272789,0.25320808625159164,0.18969531413019886,0.20037064059773305,0.22062550665189823,0.1766844028781634,0.18764076918811987,0.2870111107899278,0.41858245581388476,0.15957872914649918,0.2062081718193675,0.30499764656027156,0.25043294896682106,0.20715892827448745,0.401563928325971,0.19214549075098086,0.18586719772580115,0.12539507257973861,0.3996379869741698,0.32981742940222225,0.16283334529855184,0.26201292951901756,0.20248151284952956,0.2303321259860427,0.2204950428309126,0.21932718417651598,0.2775056245248942,0.297104794089345,0.20186223974406525,0.24170119727366707,0.24820867905703684,0.32111355778243805,0.2006540518287303,0.4544124573469162,0.24408524990668176,0.13006708439206704,0.15911187832709403,0.2382640477373368,0.26934829923220804,0.21476704551527898,0.1747053726330804,0.25507961492542,0.42100004573663075,0.42360475758711497,0.21432409677630623,0.22211814302807817,0.2967507175657721,0.2814096447796288,0.22224907657195234,0.23011259673008075,0.2234097141071919,0.31148616039012184,0.14422941416501997,0.15086199229853786,0.19123902678101634,0.22753265975901843,0.12594971486216042,0.22559881621661285,0.5189062853654226,0.4076987390716871,0.23854192796597878,0.18414616944360068,0.4001259642839432,0.2323180155647214,0.28722385488726476,0.1737492936473908,0.21852494238353357,0.3929215563337008,0.30490343937876097,0.24446871071381288,0.36477387754453555,0.2067048497498035,0.4918151875336965,0.3776586893532011,0.25384520773019753,0.1475681809776773,0.22633878918455783,0.206887698546052,0.1899017935542974,0.21510704699903727
SWED,0.40296316519379616,0.24904707223176956,0.21128168897259803,0.22703135572373867,0.22483816654199645,0.1824877199542243,0.22189882904705074,0.332610538270434,0.46661660199364025,0.17505361479787349,0.22323128676696405,0.41826048493385315,0.2779078209264712,0.22991934977471828,0.3897482745349407,0.1989367394708097,0.20112682847927013,0.10649411823777924,0.44115505144000056,0.33756031142547727,0.19100220625599226,0.23472603410482407,0.24159476586750575,0.2737443826806087,0.2363641176904951,0.22943867955889022,0.31715067618583537,0.34215373092371487,0.21734559548295235,0.3033169304641585,0.30577252712100744,0.3843495858212312,0.2481526288957823,0.5281083236138026,0.23762475916494927,0.12330782134085894,0.197190283825621,0.29357046944399673,0.33092575675497454,0.23455579429864884,0.23358148769583814,0.3393069774444614,0.4285160839557648,0.36459429065386456,0.23328261512976425,0.3016124853434471,0.3715607894673234,0.3019343394482014,0.25900974650031483,0.24099139161407943,0.2668568207001364,0.31441220917321483,0.11507702097296713,0.1501122749147889,0.17759537003003062,0.25911253904725645,0.1146717420182167,0.231722720239001,0.4076987817883492,0.6332538723945618,0.27152725525200366,0.19896000970832325,0.4457329273223877,0.2603247815303588,0.32797124716970655,0.20449655555125515,0.2475734042776067,0.469222266972065,0.3992356222800233,0.28207032116026515,0.4850640669465065,0.26118968923886615,0.5408340195814768,0.4039023319880168,0.250728492210112,0.15856666531413793,0.24529874538404678,0.24135331126550832,0.19115908361204406,0.2675782553851604
NEUR,0.25821088448166846,0.23455449138209225,0.28793671356358874,0.20036175102131287,0.27659195109847046,0.17104933795773833,0.18312827215133304,0.21916796966099783,0.23092335355312874,0.2199396196092297,0.1921655676987752,0.21209573674947024,0.3590556865849278,0.23761083840206265,0.22358003010973335,0.24146751440512015,0.3038894356055082,0.08315203157475307,0.33284953916072846,0.2307628060237039,0.15563414664964917,0.26558243748545646,0.19924052649576748,0.2069969316602398,0.1719311737223983,0.22432570107813393,0.21716635687813657,0.2764808692621148,0.3035985455965654,0.20403211722693718,0.19239290689118208,0.21921625620375076,0.17780498169018844,0.2743183172742526,0.27660926441351574,0.08267167989586596,0.23605591825451702,0.2167472015010814,0.2070465832669288,0.33748779488168656,0.29337755429883333,0.20384739253669978,0.2884602782130241,0.20095539446842547,0.2717495436852511,0.18862831978682573,0.2425768409682704,0.26363414125269924,0.2661394657352223,0.3555127042979002,0.23474794071671126,0.3068429950833449,0.131887451460585,0.12170712918096867,0.2338035938811954,0.22741007024989504,0.10586224370140535,0.24983092700970397,0.23854193102568388,0.2715272280573845,0.4350390146827946,0.23303526162508537,0.1870675683096051,0.3055945268461449,0.23840064421161594,0.1852713121126319,0.2266122383954821,0.2763383214678615,0.23208887408826162,0.24174799551644052,0.23085992006585002,0.27094979347040254,0.302393656373024,0.268110300997893,0.3250125538460025,0.13300843757642433,0.372055694871078,0.2353056032738338,0.20802068601630846,0.2424854506800572
MATH,0.1733368281275034,0.1301602592368991,0.23696101574158926,0.14678942474421836,0.15601855740041848,0.11397149157838529,0.14469544717488161,0.15149605843195887,0.20164133541137827,0.18621409925037147,0.13938950121588875,0.12621093455858168,0.20441313755858692,0.15960388684814628,0.17015199288381896,0.2073369867637203,0.25438693487038366,0.06566143464181144,0.20452894371595573,0.1523076921798334,0.12292863350027039,0.16906729396855966,0.14091703967741603,0.13841627902195422,0.11966095726542202,0.14389292923007885,0.15900464191089125,0.17019101755814112,0.24937665452013455,0.16910331358358785,0.1963246531976796,0.18363506908909502,0.13928501546911812,0.1989788517609916,0.15144817398333654,0.0707958954753022,0.2617517271365928,0.17770207404850447,0.16997816676836616,0.2775938429351134,0.3984886212918039,0.1784877559089241,0.17445183729710564,0.15687283703168345,0.17191342531053766,0.14339720352916732,0.18058692301911788,0.14786407817354907,0.16846728301481567,0.19143573902891314,0.16151013087588664,0.18951217458637426,0.0679059595790353,0.08160175661666869,0.14213543462260117,0.14216904115615,0.07204508736144086,0.16070879639827387,0.18414617791440283,0.19895999419333582,0.23303526171313768,0.4402874780455299,0.14709075802556154,0.23136102281998608,0.15340321639539778,0.11096138272974217,0.15037849861187622,0.17311832591288046,0.17788394470386446,0.1607812893464988,0.19004489468749275,0.1594720455874322,0.19125711251840447,0.13353076671729935,0.21316699476895434,0.10309337746505413,0.2008889409173315,0.1594748796245161,0.14306260529430248,0.14861961526118897
HNDI,0.37694840878248215,0.18293000128120185,0.1655617272148707,0.19343913294530163,0.1601736806333065,0.15985639886930586,0.2054999092110881,0.27352351099252703,0.48068459928035734,0.11357002398962604,0.18613908179607747,0.29151819124817846,0.19566230079667135,0.14435210801661014,0.32163283810019494,0.17089952582679688,0.19412008391486274,0.13828400788562636,0.35398847967386243,0.27070737052708865,0.14743102623356713,0.21021185517311097,0.1944170534610748,0.21896330771537928,0.18739213153187717,0.18939307034015654,0.2698558665726486,0.25521288416955784,0.16506222777438065,0.26587364145865044,0.3101673278957605,0.38776406248410544,0.20622355929088024,0.4879453976949056,0.21019121550747918,0.14214390399865806,0.13877427424862981,0.26728837241729103,0.2979959987848997,0.15102884270250796,0.14775541429949363,0.3085219293832779,0.41429134607315066,0.3686940011878808,0.16142326179963465,0.24183695582816234,0.3145117566699073,0.2691067829347995,0.18601744008752016,0.1619293371401727,0.21220658062076247,0.22810466474500196,0.14074814930558202,0.14839289059432653,0.1336811277270317,0.1948886473286659,0.12799125348743146,0.16916750993113966,0.4001259406407674,0.44573289155960083,0.1870675564184785,0.14709074603901667,0.6149190962314606,0.19754012318725667,0.2691829281383091,0.16577701365922468,0.1874252893121504,0.39429015666246414,0.3218263953924179,0.23513476077674164,0.3743949527541796,0.18580291867256163,0.4760524570941925,0.3332079291343689,0.18520355905858008,0.1491586624383926,0.19063854017679435,0.16143366293981667,0.14971729872090853,0.23324602246284482
CSCI,0.23705862351599033,0.22900003058616114,0.25548710838816574,0.16520052535366964,0.2523091404126741,0.13993270375952338,0.15185614131236796,0.1927656492524456,0.23263705440810864,0.20234351479605342,0.16907046074614737,0.2006994114529467,0.279932384091535,0.2198147712636404,0.20217087395238073,0.19862475174895142,0.23057923748321568,0.05805682639442902,0.2934915526801448,0.21686495968426467,0.13697348016438618,0.2736224850712951,0.19359128799474085,0.17201125188681857,0.15436758253824412,0.1812715869928362,0.19469061847084382,0.2809314587133931,0.2842478376913941,0.15832764708556057,0.1824832858410071,0.19007866679819838,0.15234138629505253,0.2624216384432289,0.20126653917300366,0.060806502675793093,0.2019155740589191,0.18748635421149532,0.1840784896217454,0.36483423103306317,0.3108358110721229,0.17234230967426156,0.26298130079319054,0.21186187538433443,0.24475656890160627,0.1618008652697748,0.20664912387202986,0.2364241354354671,0.218955454339751,0.27103124374466203,0.2139809586430604,0.27881149524134624,0.10649057981123876,0.0917815891412644,0.2359664394273331,0.1999773309878785,0.07615276159819184,0.22960846011406924,0.2323180241857338,0.2603247595553318,0.30559452880425064,0.2313610265590405,0.19754013534677162,0.3523850562965822,0.22127210749662046,0.1610104672022165,0.19518453678015132,0.24724257904146746,0.20145997681059952,0.20855276566644637,0.2201019213901142,0.22447853574916468,0.2750015390778749,0.25259004385395445,0.29910075657319585,0.11282475951912531,0.28135500688099535,0.2073985335177503,0.1893573249055952,0.18008592347823754
